CustomerId,FirstName,LastName,Country,Email,InvoiceDate,InvoiceTotal,TrackName,Composer,AlbumTitle,Genre
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Drown Me Slowly,"Cornell, Commerford, Morello, Wilk",Out Of Exile,Alternative & Punk
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Long Tall Sally,"Enotris Johnson/Little Richard/Robert ""Bumps"" Blackwell",BackBeat Soundtrack,Rock And Roll
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Good Golly Miss Molly,Little Richard,BackBeat Soundtrack,Rock And Roll
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Do what cha wanna,George Duke,The Best Of Billy Cobham,Jazz
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,A.N.D.R.O.T.A.Z.,,Alcohol Fueled Brewtality Live! [Disc 1],Metal
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,The Beginning...At Last,,Alcohol Fueled Brewtality Live! [Disc 2],Metal
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Tomorrow's Dream,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Black Sabbath Vol. 4 (Remaster),Metal
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Smoked Pork,,Body Count,Alternative & Punk
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Voodoo,,Body Count,Alternative & Punk
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Chemical Wedding,Roy Z,Chemical Wedding,Metal
3,François,Tremblay,Canada,ftremblay@gmail.com,2010-04-21 00:00:00,13.86,Realword,Roy Z,Chemical Wedding,Metal
17,Jack,Smith,USA,jacksmith@microsoft.com,2010-04-29 00:00:00,0.99,Meditação,Tom Jobim - Newton Mendoça,Prenda Minha,Latin
18,Michelle,Brooks,USA,michelleb@aol.com,2010-05-12 00:00:00,1.98,Terra,Caetano Veloso,Prenda Minha,Latin
18,Michelle,Brooks,USA,michelleb@aol.com,2010-05-12 00:00:00,1.98,Eclipse Oculto,Caetano Veloso,Prenda Minha,Latin
20,Dan,Miller,USA,dmiller@comcast.com,2010-05-12 00:00:00,1.98,Bem Devagar,Gilberto Gil,Prenda Minha,Latin
20,Dan,Miller,USA,dmiller@comcast.com,2010-05-12 00:00:00,1.98,Saudosismo,Caetano Veloso,Prenda Minha,Latin
22,Heather,Leacock,USA,hleacock@gmail.com,2010-05-13 00:00:00,3.96,Sozinho,Peninha,Prenda Minha,Latin
22,Heather,Leacock,USA,hleacock@gmail.com,2010-05-13 00:00:00,3.96,Mel,Caetano Veloso - Waly Salomão,Prenda Minha,Latin
22,Heather,Leacock,USA,hleacock@gmail.com,2010-05-13 00:00:00,3.96,Odara,Caetano Veloso,Prenda Minha,Latin
22,Heather,Leacock,USA,hleacock@gmail.com,2010-05-13 00:00:00,3.96,Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu,David Corrêa - Paulinho Carvalho - Carlos Sena - Bira do Ponto,Prenda Minha,Latin
26,Richard,Cunningham,USA,ricunningham@hotmail.com,2010-05-14 00:00:00,5.94,Sozinho (Caêdrum 'n' Bass),,Sozinho Remix Ao Vivo,Latin
26,Richard,Cunningham,USA,ricunningham@hotmail.com,2010-05-14 00:00:00,5.94,Samba De Orly,,Minha Historia,Latin
26,Richard,Cunningham,USA,ricunningham@hotmail.com,2010-05-14 00:00:00,5.94,O Que Será (À Flor Da Terra),,Minha Historia,Latin
26,Richard,Cunningham,USA,ricunningham@hotmail.com,2010-05-14 00:00:00,5.94,Minha Historia,,Minha Historia,Latin
26,Richard,Cunningham,USA,ricunningham@hotmail.com,2010-05-14 00:00:00,5.94,Geni E O Zepelim,,Minha Historia,Latin
26,Richard,Cunningham,USA,ricunningham@hotmail.com,2010-05-14 00:00:00,5.94,Construção / Deus Lhe Pague,,Minha Historia,Latin
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Um Passeio No Mundo Livre,Chico Science,Afrociberdelia,Latin
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Manguetown,Chico Science,Afrociberdelia,Latin
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Criança De Domingo,Chico Science,Afrociberdelia,Latin
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Banditismo Por Uma Questa,,Da Lama Ao Caos,Latin
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Da Lama Ao Caos,,Da Lama Ao Caos,Latin
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Computadores Fazem Arte,,Da Lama Ao Caos,Latin
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Extra,Gilberto Gil,Acústico MTV [Live],Reggae
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Onde Você Mora?,Marisa Monte/Nando Reis,Acústico MTV [Live],Reggae
32,Aaron,Mitchell,Canada,aaronmitchell@yahoo.ca,2010-05-17 00:00:00,8.91,Onde Você Mora?,Marisa Monte/Nando Reis,Cidade Negra - Hits,Reggae
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Na Frente Da TV,Bino/Da Gama/Lazao/Ras Bernardo,Cidade Negra - Hits,Reggae
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Amor Demais,,Na Pista,Latin
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,"Tapa Aqui, Descobre Ali",Paulo Levi/W. Rangel,Axé Bahia 2001,Pop
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,My Love,Jauperi/Zeu Góes,Axé Bahia 2001,Pop
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Travelling Riverside Blues,Jimmy Page/Robert Johnson/Robert Plant,BBC Sessions [Disc 1] [Live],Rock
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Sam With The Showing Scalp Flat Top,Don Van Vliet,Bongo Fury,Rock
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Gavioes 2001,,Carnaval 2001,Soundtrack
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Morro Da Casa Verde 2001,,Carnaval 2001,Soundtrack
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Samba da Bençaco,Baden Powell/Vinicius de Moraes,Chill: Brazil (Disc 1),Latin
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Maria Fumaça,Luiz Carlos/Oberdan,Chill: Brazil (Disc 1),Latin
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Only A Dream In Rio,Vários,Chill: Brazil (Disc 2),Latin
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Só Tinha De Ser Com Você,Vários,Chill: Brazil (Disc 2),Latin
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,Whiskey In The Jar,Traditional,Garage Inc. (Disc 1),Metal
41,Marc,Dubois,France,marc.dubois@hotmail.com,2010-05-22 00:00:00,13.86,It's A Hard Life,Freddie Mercury,Greatest Hits II,Rock
55,Mark,Taylor,Australia,mark.taylor@yahoo.au,2010-05-30 00:00:00,0.99,Sure Know Something,"Paul Stanley, Vincent Poncia",Greatest Kiss,Rock
56,Diego,Gutiérrez,Argentina,diego.gutierrez@yahoo.ar,2010-06-12 00:00:00,1.98,Love Gun,Paul Stanley,Greatest Kiss,Rock
56,Diego,Gutiérrez,Argentina,diego.gutierrez@yahoo.ar,2010-06-12 00:00:00,1.98,Deuce,Gene Simmons,Greatest Kiss,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-06-12 00:00:00,1.98,Shock Me,Ace Frehley,Greatest Kiss,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-06-12 00:00:00,1.98,She,"Gene Simmons, S. Coronel",Greatest Kiss,Rock
1,Luís,Gonçalves,Brazil,luisg@embraer.com.br,2010-06-13 00:00:00,3.96,Shout It Out Loud,"Paul Stanley, Gene Simmons, B. Ezrin",Greatest Kiss,Rock
1,Luís,Gonçalves,Brazil,luisg@embraer.com.br,2010-06-13 00:00:00,3.96,Calling Dr. Love,Gene Simmons,Greatest Kiss,Rock
1,Luís,Gonçalves,Brazil,luisg@embraer.com.br,2010-06-13 00:00:00,3.96,Strutter,"Paul Stanley, Gene Simmons",Greatest Kiss,Rock
1,Luís,Gonçalves,Brazil,luisg@embraer.com.br,2010-06-13 00:00:00,3.96,Cold Gin,Ace Frehley,Greatest Kiss,Rock
5,František,Wichterlová,Czech Republic,frantisekw@jetbrains.com,2010-06-14 00:00:00,5.94,De La Luz,,Heart of the Night,Jazz
5,František,Wichterlová,Czech Republic,frantisekw@jetbrains.com,2010-06-14 00:00:00,5.94,Surrender,,Heart of the Night,Jazz
5,František,Wichterlová,Czech Republic,frantisekw@jetbrains.com,2010-06-14 00:00:00,5.94,When Evening Falls,,Heart of the Night,Jazz
5,František,Wichterlová,Czech Republic,frantisekw@jetbrains.com,2010-06-14 00:00:00,5.94,Poprocks And Coke,Billie Joe Armstrong -Words Green Day -Music,International Superhits,Alternative & Punk
5,František,Wichterlová,Czech Republic,frantisekw@jetbrains.com,2010-06-14 00:00:00,5.94,When I Come Around,Billie Joe Armstrong -Words Green Day -Music,International Superhits,Alternative & Punk
5,František,Wichterlová,Czech Republic,frantisekw@jetbrains.com,2010-06-14 00:00:00,5.94,Brain Stew,Billie Joe Armstrong -Words Green Day -Music,International Superhits,Alternative & Punk
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Redundant,Billie Joe Armstrong -Words Green Day -Music,International Superhits,Alternative & Punk
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Into The Light,David Coverdale,Into The Light,Rock
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Cry For Love,Bossi/David Coverdale/Earl Slick,Into The Light,Rock
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Grito De Alerta,Gonzaga Jr.,Meus Momentos,Latin
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Lindo Lago Do Amor,Gonzaga Jr.,Meus Momentos,Latin
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Ponto De Interrogação,,Meus Momentos,Latin
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Voce Nao Entende Nada - Cotidiano,,Minha Historia,Latin
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,O Leaozinho,,Minha Historia,Latin
11,Alexandre,Rocha,Brazil,alero@uol.com.br,2010-06-17 00:00:00,8.91,Top Top,Os Mutantes - Arnolpho Lima Filho,Minha História,Alternative & Punk
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll",Arnaldo Baptista - Rita Lee - Arnolpho Lima Filho,Minha História,Alternative & Punk
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,You Fool No One,Coverdale/Lord/Paice,MK III The Final Concerts [Disc 1],Rock
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Viradouro,Dadinho/Gilbreto Gomes/Gustavo/P.C. Portugal/R. Mocoto,Sambas De Enredo 2001,Latin
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Tradição,Adalto Magalha/Lourenco,Sambas De Enredo 2001,Latin
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Maria Maria,"W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",Supernatural,Rock
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Entre E Ouça,,The Best of Ed Motta,Latin
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Agora Que O Dia Acordou,,The Best of Ed Motta,Latin
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Bye Bye Blackbird,Miles Davis,The Essential Miles Davis [Disc 1],Jazz
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Nefertiti,Miles Davis,The Essential Miles Davis [Disc 2],Jazz
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Going Down / Highway Star,Gillan/Glover/Lord/Nix - Blackmore/Paice,The Final Concerts (Disc 2),Rock
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Boogie Blues,,Up An' Atom,Jazz
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Don't Take Your Love From Me,,Up An' Atom,Jazz
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Onde Anda Você,,Vinícius De Moraes - Sem Limite,Bossa Nova
20,Dan,Miller,USA,dmiller@comcast.com,2010-06-22 00:00:00,13.86,Deixa,,Vinícius De Moraes - Sem Limite,Bossa Nova
34,João,Fernandes,Portugal,jfernandes@yahoo.pt,2010-06-30 00:00:00,0.99,As Rosas Não Falam (Beth Carvalho),,Vozes do MPB,Latin
35,Madalena,Sampaio,Portugal,masampaio@sapo.pt,2010-07-13 00:00:00,1.98,Wave (Os Cariocas),,Vozes do MPB,Latin
35,Madalena,Sampaio,Portugal,masampaio@sapo.pt,2010-07-13 00:00:00,1.98,Garota de Ipanema (Dick Farney),,Vozes do MPB,Latin
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-07-13 00:00:00,1.98,Susie Q,Hawkins-Lewis-Broadwater,"Chronicle, Vol. 1",Rock
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-07-13 00:00:00,1.98,Proud Mary,J. C. Fogerty,"Chronicle, Vol. 1",Rock
39,Camille,Bernard,France,camille.bernard@yahoo.fr,2010-07-14 00:00:00,3.96,Lodi,J. C. Fogerty,"Chronicle, Vol. 1",Rock
39,Camille,Bernard,France,camille.bernard@yahoo.fr,2010-07-14 00:00:00,3.96,Commotion,J. C. Fogerty,"Chronicle, Vol. 1",Rock
39,Camille,Bernard,France,camille.bernard@yahoo.fr,2010-07-14 00:00:00,3.96,Fortunate Son,J. C. Fogerty,"Chronicle, Vol. 1",Rock
39,Camille,Bernard,France,camille.bernard@yahoo.fr,2010-07-14 00:00:00,3.96,Who'll Stop The Rain,J. C. Fogerty,"Chronicle, Vol. 1",Rock
43,Isabelle,Mercier,France,isabelle_mercier@apple.fr,2010-07-15 00:00:00,5.94,Long As I Can See The Light,J. C. Fogerty,"Chronicle, Vol. 1",Rock
43,Isabelle,Mercier,France,isabelle_mercier@apple.fr,2010-07-15 00:00:00,5.94,Sweet Hitch-Hiker,J. C. Fogerty,"Chronicle, Vol. 1",Rock
43,Isabelle,Mercier,France,isabelle_mercier@apple.fr,2010-07-15 00:00:00,5.94,Born On The Bayou,J.C. Fogerty,"Chronicle, Vol. 2",Rock
43,Isabelle,Mercier,France,isabelle_mercier@apple.fr,2010-07-15 00:00:00,5.94,Night Time Is The Right Time,J.C. Fogerty,"Chronicle, Vol. 2",Rock
43,Isabelle,Mercier,France,isabelle_mercier@apple.fr,2010-07-15 00:00:00,5.94,The Midnight Special,J.C. Fogerty,"Chronicle, Vol. 2",Rock
43,Isabelle,Mercier,France,isabelle_mercier@apple.fr,2010-07-15 00:00:00,5.94,(Wish I Could) Hideaway,J.C. Fogerty,"Chronicle, Vol. 2",Rock
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,Gatas Extraordinárias,,Cássia Eller - Coleção Sem Limite [Disc 2],Latin
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,"Você Passa, Eu Acho Graça (Ao Vivo)",,Cássia Eller - Coleção Sem Limite [Disc 2],Latin
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,Não Sei O Que Eu Quero Da Vida,,Cássia Eller - Coleção Sem Limite [Disc 2],Latin
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,E.C.T.,,Cássia Eller - Sem Limite [Disc 1],Latin
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,Eleanor Rigby,,Cássia Eller - Sem Limite [Disc 1],Latin
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,Comin' Home,Bolin/Coverdale/Paice,Come Taste The Band,Rock
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,Love Child,Bolin/Coverdale,Come Taste The Band,Rock
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,Flight Of The Rat,"Blackmore, Gillan, Glover, Lord, Paice",Deep Purple In Rock,Rock
49,Stanisław,Wójcik,Poland,stanisław.wójcik@wp.pl,2010-07-18 00:00:00,8.91,Strange Kind Of Woman,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",Fireball,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Black Night,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Pictures Of Home,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,Machine Head,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Cascades : I'm Not Your Lover,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",Purpendicular,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,The Cut Runs Deep,"Blackmore, Glover, Turner, Lord, Paice",Slaves And Masters,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Love Don't Mean a Thing,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,Stormbringer,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Lick It Up,roger glover,The Battle Rages On,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Pour Some Sugar On Me,,Vault: Def Leppard's Greatest Hits,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Action,,Vault: Def Leppard's Greatest Hits,Rock
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Groovus Interruptus,Jim Beard,Outbreak,Jazz
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Cigano,,Djavan Ao Vivo - Vol. 02,Latin
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Acelerou,,Djavan Ao Vivo - Vol. 02,Latin
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Azul,Djavan,Djavan Ao Vivo - Vol. 1,Latin
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,"Dois Pra Lá, Dois Pra Cá",,Elis Regina-Minha História,Latin
58,Manoj,Pareek,India,manoj.pareek@rediff.com,2010-07-23 00:00:00,13.86,Maria Rosa,,Elis Regina-Minha História,Latin
13,Fernanda,Ramos,Brazil,fernadaramos4@uol.com.br,2010-07-31 00:00:00,0.99,Lay Down Sally,Clapton/Levy,The Cream Of Clapton,Blues
14,Mark,Philips,Canada,mphilips12@shaw.ca,2010-08-13 00:00:00,1.98,Knockin On Heavens Door,Clapton/Dylan,The Cream Of Clapton,Blues
14,Mark,Philips,Canada,mphilips12@shaw.ca,2010-08-13 00:00:00,1.98,Wonderful Tonight,Clapton,The Cream Of Clapton,Blues
16,Frank,Harris,USA,fharris@google.com,2010-08-13 00:00:00,1.98,Promises,Clapton/F.eldman/Linn,The Cream Of Clapton,Blues
16,Frank,Harris,USA,fharris@google.com,2010-08-13 00:00:00,1.98,Signe,Eric Clapton,Unplugged,Blues
18,Michelle,Brooks,USA,michelleb@aol.com,2010-08-14 00:00:00,3.96,Hey Hey,Big Bill Broonzy,Unplugged,Blues
18,Michelle,Brooks,USA,michelleb@aol.com,2010-08-14 00:00:00,3.96,Lonely Stranger,Eric Clapton,Unplugged,Blues
18,Michelle,Brooks,USA,michelleb@aol.com,2010-08-14 00:00:00,3.96,Layla,"Eric Clapton, Jim Gordon",Unplugged,Blues
18,Michelle,Brooks,USA,michelleb@aol.com,2010-08-14 00:00:00,3.96,Walkin' Blues,Robert Johnson,Unplugged,Blues
22,Heather,Leacock,USA,hleacock@gmail.com,2010-08-15 00:00:00,5.94,Old Love,"Eric Clapton, Robert Cray",Unplugged,Blues
22,Heather,Leacock,USA,hleacock@gmail.com,2010-08-15 00:00:00,5.94,Last Cup Of Sorrow,Bill Gould/Mike Patton,Album Of The Year,Alternative & Punk
22,Heather,Leacock,USA,hleacock@gmail.com,2010-08-15 00:00:00,5.94,Ashes To Ashes,Bill Gould/Jon Hudson/Mike Bordin/Mike Patton/Roddy Bottum,Album Of The Year,Alternative & Punk
22,Heather,Leacock,USA,hleacock@gmail.com,2010-08-15 00:00:00,5.94,Home Sick Home,Mike Patton,Album Of The Year,Alternative & Punk
22,Heather,Leacock,USA,hleacock@gmail.com,2010-08-15 00:00:00,5.94,Midlife Crisis,,Angel Dust,Alternative & Punk
22,Heather,Leacock,USA,hleacock@gmail.com,2010-08-15 00:00:00,5.94,Malpractice,,Angel Dust,Alternative & Punk
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,Midnight Cowboy,,Angel Dust,Alternative & Punk
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,Star A.D.,"Mike Bordin, Billy Gould, Mike Patton",King For A Day Fool For A Lifetime,Rock
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,King For A Day,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",King For A Day Fool For A Lifetime,Rock
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,Epic,Faith No More,The Real Thing,Alternative & Punk
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,The Morning After,Faith No More,The Real Thing,Alternative & Punk
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,Xote Dos Milagres,,Deixa Entrar,Latin
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,Principiando/Decolagem,,Deixa Entrar,Latin
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,In Your Honor,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",In Your Honor [Disc 1],Rock
28,Julia,Barnett,USA,jubarnett@gmail.com,2010-08-18 00:00:00,8.91,Free Me,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",In Your Honor [Disc 1],Rock
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Over And Out,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",In Your Honor [Disc 2],Rock
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Disenchanted Lullaby,Foo Fighters,One By One,Alternative & Punk
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,"Hey, Johnny Park!","Dave, Taylor, Nate, Chris",The Colour And The Shape,Rock
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Walking After You,Dave Grohl,The Colour And The Shape,Rock
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Summer Love,hans bradtke/heinz meier/johnny mercer,My Way: The Best Of Frank Sinatra [Disc 1],Easy Listening
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Come Fly With Me,jimmy van heusen/sammy cahn,My Way: The Best Of Frank Sinatra [Disc 1],Easy Listening
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Nervosa,,Roda De Funk,Latin
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Meu Guarda-Chuva,,Roda De Funk,Latin
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Juazeiro,Humberto Teixeira/Luiz Gonzaga,As Canções de Eu Tu Eles,Soundtrack
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Lamento Sertanejo,Dominguinhos/Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Estrela (Live),,Quanta Gente Veio Ver (Live),Latin
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Lamento De Carnaval,,Quanta Gente Veio ver--Bônus De Carnaval,Jazz
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Beira Mar,Gilberto Gil,Unplugged,Latin
37,Fynn,Zimmermann,Germany,fzimmermann@yahoo.de,2010-08-23 00:00:00,13.86,Straight Out Of Line,Sully Erna,Faceless,Metal
51,Joakim,Johansson,Sweden,joakim.johansson@yahoo.se,2010-08-31 00:00:00,0.99,Holiday,"Billie Joe Armstrong, Mike Dirnt, Tré Cool",American Idiot,Alternative & Punk
52,Emma,Jones,United Kingdom,emma_jones@hotmail.com,2010-09-13 00:00:00,1.98,Boulevard Of Broken Dreams,"Mike Dint, Billie Joe, Tré Cool",American Idiot,Alternative & Punk
52,Emma,Jones,United Kingdom,emma_jones@hotmail.com,2010-09-13 00:00:00,1.98,Are We The Waiting,Green Day,American Idiot,Alternative & Punk
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2010-09-13 00:00:00,1.98,Give Me Novacaine,Green Day,American Idiot,Alternative & Punk
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2010-09-13 00:00:00,1.98,Extraordinary Girl,Green Day,American Idiot,Alternative & Punk
